d3mIndex,type,repeat,fold
4376,TRAIN,0,0
4377,TRAIN,0,0
4378,TRAIN,0,0
4379,TRAIN,0,0
4380,TRAIN,0,0
4381,TRAIN,0,0
4382,TRAIN,0,0
4383,TRAIN,0,0
4384,TRAIN,0,0
4385,TRAIN,0,0
4386,TRAIN,0,0
4387,TRAIN,0,0
4388,TRAIN,0,0
4389,TRAIN,0,0
4390,TRAIN,0,0
4391,TRAIN,0,0
4392,TRAIN,0,0
4393,TRAIN,0,0
4394,TRAIN,0,0
4395,TRAIN,0,0
4396,TRAIN,0,0
4397,TRAIN,0,0
4398,TRAIN,0,0
4399,TRAIN,0,0
4400,TRAIN,0,0
4401,TRAIN,0,0
4402,TRAIN,0,0
4403,TRAIN,0,0
4404,TRAIN,0,0
4405,TRAIN,0,0
4406,TRAIN,0,0
4407,TRAIN,0,0
4408,TRAIN,0,0
4409,TRAIN,0,0
4410,TRAIN,0,0
4411,TRAIN,0,0
4412,TRAIN,0,0
4413,TRAIN,0,0
4414,TRAIN,0,0
4415,TRAIN,0,0
4416,TRAIN,0,0
4417,TRAIN,0,0
4418,TRAIN,0,0
4419,TRAIN,0,0
4420,TRAIN,0,0
4421,TRAIN,0,0
4422,TRAIN,0,0
4423,TRAIN,0,0
4424,TRAIN,0,0
4425,TRAIN,0,0
4426,TRAIN,0,0
4427,TRAIN,0,0
4428,TRAIN,0,0
4429,TRAIN,0,0
4430,TRAIN,0,0
4431,TRAIN,0,0
4432,TRAIN,0,0
4433,TRAIN,0,0
4434,TRAIN,0,0
4435,TRAIN,0,0
4436,TRAIN,0,0
4437,TRAIN,0,0
4438,TRAIN,0,0
4439,TRAIN,0,0
4440,TRAIN,0,0
4441,TRAIN,0,0
4442,TRAIN,0,0
4443,TRAIN,0,0
4444,TRAIN,0,0
4445,TRAIN,0,0
4446,TRAIN,0,0
4447,TRAIN,0,0
4448,TRAIN,0,0
4449,TRAIN,0,0
4450,TRAIN,0,0
4451,TRAIN,0,0
4452,TRAIN,0,0
4453,TRAIN,0,0
4454,TRAIN,0,0
4455,TRAIN,0,0
4456,TRAIN,0,0
4457,TRAIN,0,0
4458,TRAIN,0,0
4459,TRAIN,0,0
4460,TRAIN,0,0
4461,TRAIN,0,0
4462,TRAIN,0,0
4463,TRAIN,0,0
4464,TRAIN,0,0
4465,TRAIN,0,0
4466,TRAIN,0,0
4467,TRAIN,0,0
4468,TRAIN,0,0
4469,TRAIN,0,0
4470,TRAIN,0,0
4471,TRAIN,0,0
4472,TRAIN,0,0
4473,TRAIN,0,0
4474,TRAIN,0,0
4475,TRAIN,0,0
4476,TRAIN,0,0
4477,TRAIN,0,0
4478,TRAIN,0,0
4479,TRAIN,0,0
4480,TRAIN,0,0
4481,TRAIN,0,0
4482,TRAIN,0,0
4483,TRAIN,0,0
4484,TRAIN,0,0
4485,TRAIN,0,0
4486,TRAIN,0,0
4487,TRAIN,0,0
4488,TRAIN,0,0
4489,TRAIN,0,0
4490,TRAIN,0,0
4491,TRAIN,0,0
4492,TRAIN,0,0
4493,TRAIN,0,0
4494,TRAIN,0,0
4495,TRAIN,0,0
4496,TRAIN,0,0
4497,TRAIN,0,0
4498,TRAIN,0,0
4499,TRAIN,0,0
4500,TRAIN,0,0
4501,TRAIN,0,0
4502,TRAIN,0,0
4503,TRAIN,0,0
4504,TRAIN,0,0
4505,TRAIN,0,0
4506,TRAIN,0,0
4507,TRAIN,0,0
4508,TRAIN,0,0
4509,TRAIN,0,0
4510,TRAIN,0,0
4511,TRAIN,0,0
4512,TRAIN,0,0
4513,TRAIN,0,0
4514,TRAIN,0,0
4515,TRAIN,0,0
4516,TRAIN,0,0
4517,TRAIN,0,0
4518,TRAIN,0,0
4519,TRAIN,0,0
4520,TRAIN,0,0
4521,TRAIN,0,0
4522,TRAIN,0,0
4523,TRAIN,0,0
4524,TRAIN,0,0
4525,TRAIN,0,0
4526,TRAIN,0,0
4527,TRAIN,0,0
4528,TRAIN,0,0
4529,TRAIN,0,0
4530,TRAIN,0,0
4531,TRAIN,0,0
4532,TRAIN,0,0
4533,TRAIN,0,0
4534,TRAIN,0,0
4535,TRAIN,0,0
4536,TRAIN,0,0
4537,TRAIN,0,0
4538,TRAIN,0,0
4539,TRAIN,0,0
4540,TRAIN,0,0
4541,TRAIN,0,0
4542,TRAIN,0,0
4543,TRAIN,0,0
4544,TRAIN,0,0
4545,TRAIN,0,0
4546,TRAIN,0,0
4547,TRAIN,0,0
4548,TRAIN,0,0
4549,TRAIN,0,0
4550,TRAIN,0,0
4551,TRAIN,0,0
4552,TRAIN,0,0
4553,TRAIN,0,0
4554,TRAIN,0,0
4555,TRAIN,0,0
4556,TRAIN,0,0
4557,TRAIN,0,0
4558,TRAIN,0,0
4559,TRAIN,0,0
4560,TRAIN,0,0
4561,TRAIN,0,0
4562,TRAIN,0,0
4563,TRAIN,0,0
4564,TRAIN,0,0
4565,TRAIN,0,0
4566,TRAIN,0,0
4567,TRAIN,0,0
4568,TRAIN,0,0
4569,TRAIN,0,0
4570,TRAIN,0,0
4571,TRAIN,0,0
4572,TRAIN,0,0
4573,TRAIN,0,0
4574,TRAIN,0,0
4575,TRAIN,0,0
4576,TRAIN,0,0
4577,TRAIN,0,0
4578,TRAIN,0,0
4579,TRAIN,0,0
4580,TRAIN,0,0
4581,TRAIN,0,0
4582,TRAIN,0,0
4583,TRAIN,0,0
4584,TRAIN,0,0
4585,TRAIN,0,0
4586,TRAIN,0,0
4587,TRAIN,0,0
4588,TRAIN,0,0
4589,TRAIN,0,0
4590,TRAIN,0,0
4591,TRAIN,0,0
4592,TRAIN,0,0
4593,TRAIN,0,0
4594,TRAIN,0,0
4595,TRAIN,0,0
4596,TRAIN,0,0
4597,TRAIN,0,0
4598,TRAIN,0,0
4599,TRAIN,0,0
4600,TRAIN,0,0
4601,TRAIN,0,0
4602,TRAIN,0,0
4603,TRAIN,0,0
4604,TRAIN,0,0
4605,TRAIN,0,0
4606,TRAIN,0,0
4607,TRAIN,0,0
4608,TRAIN,0,0
4609,TRAIN,0,0
4610,TRAIN,0,0
4611,TRAIN,0,0
4612,TRAIN,0,0
4613,TRAIN,0,0
4614,TRAIN,0,0
4615,TRAIN,0,0
4616,TRAIN,0,0
4617,TRAIN,0,0
4618,TRAIN,0,0
4619,TRAIN,0,0
4620,TRAIN,0,0
4621,TRAIN,0,0
4622,TRAIN,0,0
4623,TRAIN,0,0
4624,TRAIN,0,0
4625,TRAIN,0,0
4626,TRAIN,0,0
4627,TRAIN,0,0
4628,TRAIN,0,0
4629,TRAIN,0,0
4630,TRAIN,0,0
4631,TRAIN,0,0
4632,TRAIN,0,0
4633,TRAIN,0,0
4634,TRAIN,0,0
4635,TRAIN,0,0
4636,TRAIN,0,0
4637,TRAIN,0,0
4638,TRAIN,0,0
4639,TRAIN,0,0
4640,TRAIN,0,0
4641,TRAIN,0,0
4642,TRAIN,0,0
4643,TRAIN,0,0
4644,TRAIN,0,0
4645,TRAIN,0,0
4646,TRAIN,0,0
4647,TRAIN,0,0
4648,TRAIN,0,0
4649,TRAIN,0,0
4650,TRAIN,0,0
4651,TRAIN,0,0
4652,TRAIN,0,0
4653,TRAIN,0,0
4654,TRAIN,0,0
4655,TRAIN,0,0
4656,TRAIN,0,0
4657,TRAIN,0,0
4658,TRAIN,0,0
4659,TRAIN,0,0
4660,TRAIN,0,0
4661,TRAIN,0,0
4662,TRAIN,0,0
4663,TRAIN,0,0
4664,TRAIN,0,0
4665,TRAIN,0,0
4666,TRAIN,0,0
4667,TRAIN,0,0
4668,TRAIN,0,0
4669,TRAIN,0,0
4670,TRAIN,0,0
4671,TRAIN,0,0
4672,TRAIN,0,0
4673,TRAIN,0,0
4674,TRAIN,0,0
4675,TRAIN,0,0
4676,TRAIN,0,0
4677,TRAIN,0,0
4678,TRAIN,0,0
4679,TRAIN,0,0
4680,TRAIN,0,0
4681,TRAIN,0,0
4682,TRAIN,0,0
4683,TRAIN,0,0
4684,TRAIN,0,0
4685,TRAIN,0,0
4686,TRAIN,0,0
4687,TRAIN,0,0
4688,TRAIN,0,0
4689,TRAIN,0,0
4690,TRAIN,0,0
4691,TRAIN,0,0
4692,TRAIN,0,0
4693,TRAIN,0,0
4694,TRAIN,0,0
4695,TRAIN,0,0
4696,TRAIN,0,0
4697,TRAIN,0,0
4698,TRAIN,0,0
4699,TRAIN,0,0
4700,TRAIN,0,0
4701,TRAIN,0,0
4702,TRAIN,0,0
4703,TRAIN,0,0
4704,TRAIN,0,0
4705,TRAIN,0,0
4706,TRAIN,0,0
4707,TRAIN,0,0
4708,TRAIN,0,0
4709,TRAIN,0,0
4710,TRAIN,0,0
4711,TRAIN,0,0
4712,TRAIN,0,0
4713,TRAIN,0,0
4714,TRAIN,0,0
4715,TRAIN,0,0
4716,TRAIN,0,0
4717,TRAIN,0,0
4718,TRAIN,0,0
4719,TRAIN,0,0
4720,TRAIN,0,0
4721,TRAIN,0,0
4722,TRAIN,0,0
4723,TRAIN,0,0
4724,TRAIN,0,0
4725,TRAIN,0,0
4726,TRAIN,0,0
4727,TRAIN,0,0
4728,TRAIN,0,0
4729,TRAIN,0,0
4730,TRAIN,0,0
4731,TRAIN,0,0
4732,TRAIN,0,0
4733,TRAIN,0,0
4734,TRAIN,0,0
4735,TRAIN,0,0
4736,TRAIN,0,0
4737,TRAIN,0,0
4738,TRAIN,0,0
4739,TRAIN,0,0
4740,TRAIN,0,0
4741,TRAIN,0,0
4742,TRAIN,0,0
4743,TRAIN,0,0
4744,TRAIN,0,0
4745,TRAIN,0,0
4746,TRAIN,0,0
4747,TRAIN,0,0
4748,TRAIN,0,0
4749,TRAIN,0,0
4750,TRAIN,0,0
4751,TRAIN,0,0
4752,TRAIN,0,0
4753,TRAIN,0,0
4754,TRAIN,0,0
4755,TRAIN,0,0
4756,TRAIN,0,0
4757,TRAIN,0,0
4758,TRAIN,0,0
4759,TRAIN,0,0
4760,TRAIN,0,0
4761,TRAIN,0,0
4762,TRAIN,0,0
4763,TRAIN,0,0
4764,TRAIN,0,0
4765,TRAIN,0,0
4766,TRAIN,0,0
4767,TRAIN,0,0
4768,TRAIN,0,0
4769,TRAIN,0,0
4770,TRAIN,0,0
4771,TRAIN,0,0
4772,TRAIN,0,0
4773,TRAIN,0,0
4774,TRAIN,0,0
4775,TRAIN,0,0
4776,TRAIN,0,0
4777,TRAIN,0,0
4778,TRAIN,0,0
4779,TRAIN,0,0
4780,TRAIN,0,0
4781,TRAIN,0,0
4782,TRAIN,0,0
4783,TRAIN,0,0
4784,TRAIN,0,0
4785,TRAIN,0,0
4786,TRAIN,0,0
4787,TRAIN,0,0
4788,TRAIN,0,0
4789,TRAIN,0,0
4790,TRAIN,0,0
4791,TRAIN,0,0
4792,TRAIN,0,0
4793,TRAIN,0,0
4794,TRAIN,0,0
4795,TRAIN,0,0
4796,TRAIN,0,0
4797,TRAIN,0,0
4798,TRAIN,0,0
4799,TRAIN,0,0
4800,TRAIN,0,0
4801,TRAIN,0,0
4802,TRAIN,0,0
4803,TRAIN,0,0
4804,TRAIN,0,0
4805,TRAIN,0,0
4806,TRAIN,0,0
4807,TRAIN,0,0
4808,TRAIN,0,0
4809,TRAIN,0,0
4810,TRAIN,0,0
4811,TRAIN,0,0
4812,TRAIN,0,0
4813,TRAIN,0,0
4814,TRAIN,0,0
4815,TRAIN,0,0
4816,TRAIN,0,0
4817,TRAIN,0,0
4818,TRAIN,0,0
4819,TRAIN,0,0
4820,TRAIN,0,0
4821,TRAIN,0,0
4822,TRAIN,0,0
4823,TRAIN,0,0
4824,TRAIN,0,0
4825,TRAIN,0,0
4826,TRAIN,0,0
4827,TRAIN,0,0
4828,TRAIN,0,0
4829,TRAIN,0,0
4830,TRAIN,0,0
4831,TRAIN,0,0
4832,TRAIN,0,0
4833,TRAIN,0,0
4834,TRAIN,0,0
4835,TRAIN,0,0
4836,TRAIN,0,0
4837,TRAIN,0,0
4838,TRAIN,0,0
4839,TRAIN,0,0
4840,TRAIN,0,0
4841,TRAIN,0,0
4842,TRAIN,0,0
4843,TRAIN,0,0
4844,TRAIN,0,0
4845,TRAIN,0,0
4846,TRAIN,0,0
4847,TRAIN,0,0
4848,TRAIN,0,0
4849,TRAIN,0,0
4850,TRAIN,0,0
4851,TRAIN,0,0
4852,TRAIN,0,0
4853,TRAIN,0,0
4854,TRAIN,0,0
4855,TRAIN,0,0
4856,TRAIN,0,0
4857,TRAIN,0,0
4858,TRAIN,0,0
4859,TRAIN,0,0
4860,TRAIN,0,0
4861,TRAIN,0,0
4862,TRAIN,0,0
4863,TRAIN,0,0
4864,TRAIN,0,0
4865,TRAIN,0,0
4866,TRAIN,0,0
4867,TRAIN,0,0
4868,TRAIN,0,0
4869,TRAIN,0,0
4870,TRAIN,0,0
4871,TRAIN,0,0
4872,TRAIN,0,0
4873,TRAIN,0,0
4874,TRAIN,0,0
4875,TRAIN,0,0
4876,TRAIN,0,0
4877,TRAIN,0,0
4878,TRAIN,0,0
4879,TRAIN,0,0
4880,TEST,0,0
4881,TEST,0,0
4882,TEST,0,0
4883,TEST,0,0
4884,TEST,0,0
4885,TEST,0,0
4886,TEST,0,0
4887,TEST,0,0
4888,TEST,0,0
4889,TEST,0,0
4890,TEST,0,0
4891,TEST,0,0
4892,TEST,0,0
4893,TEST,0,0
4894,TEST,0,0
4895,TEST,0,0
4896,TEST,0,0
4897,TEST,0,0
4898,TEST,0,0
4899,TEST,0,0
4900,TEST,0,0
4901,TEST,0,0
4902,TEST,0,0
4903,TEST,0,0
4904,TEST,0,0
4905,TEST,0,0
4906,TEST,0,0
4907,TEST,0,0
4908,TEST,0,0
4909,TEST,0,0
4910,TEST,0,0
4911,TEST,0,0
4912,TEST,0,0
4913,TEST,0,0
4914,TEST,0,0
4915,TEST,0,0
4916,TEST,0,0
4917,TEST,0,0
4918,TEST,0,0
4919,TEST,0,0
4920,TEST,0,0
4921,TEST,0,0
4922,TEST,0,0
4923,TEST,0,0
4924,TEST,0,0
4925,TEST,0,0
4926,TEST,0,0
4927,TEST,0,0
4928,TEST,0,0
4929,TEST,0,0
4930,TEST,0,0
4931,TEST,0,0
4932,TEST,0,0
4933,TEST,0,0
4934,TEST,0,0
4935,TEST,0,0
4936,TEST,0,0
4937,TEST,0,0
4938,TEST,0,0
4939,TEST,0,0
4940,TEST,0,0
4941,TEST,0,0
4942,TEST,0,0
4943,TEST,0,0
4944,TEST,0,0
4945,TEST,0,0
4946,TEST,0,0
4947,TEST,0,0
4948,TEST,0,0
4949,TEST,0,0
4950,TEST,0,0
4951,TEST,0,0
4952,TEST,0,0
4953,TEST,0,0
4954,TEST,0,0
4955,TEST,0,0
4956,TEST,0,0
4957,TEST,0,0
4958,TEST,0,0
4959,TEST,0,0
4960,TEST,0,0
4961,TEST,0,0
4962,TEST,0,0
4963,TEST,0,0
4964,TEST,0,0
4965,TEST,0,0
4966,TEST,0,0
4967,TEST,0,0
4968,TEST,0,0
4969,TEST,0,0
4970,TEST,0,0
4971,TEST,0,0
4972,TEST,0,0
4973,TEST,0,0
4974,TEST,0,0
4975,TEST,0,0
4976,TEST,0,0
4977,TEST,0,0
4978,TEST,0,0
4979,TEST,0,0
4980,TEST,0,0
4981,TEST,0,0
4982,TEST,0,0
4983,TEST,0,0
4984,TEST,0,0
4985,TEST,0,0
4986,TEST,0,0
4987,TEST,0,0
4988,TEST,0,0
4989,TEST,0,0
4990,TEST,0,0
4991,TEST,0,0
4992,TEST,0,0
4993,TEST,0,0
4994,TEST,0,0
4995,TEST,0,0
4996,TEST,0,0
4997,TEST,0,0
4998,TEST,0,0
4999,TEST,0,0
5000,TEST,0,0
5001,TEST,0,0
5002,TEST,0,0
5003,TEST,0,0
5004,TEST,0,0
5005,TEST,0,0
5006,TEST,0,0
5007,TEST,0,0
5008,TEST,0,0
5009,TEST,0,0
5010,TEST,0,0
5011,TEST,0,0
5012,TEST,0,0
5013,TEST,0,0
5014,TEST,0,0
5015,TEST,0,0
5016,TEST,0,0
5017,TEST,0,0
5018,TEST,0,0
5019,TEST,0,0
5020,TEST,0,0
5021,TEST,0,0
5022,TEST,0,0
5023,TEST,0,0
5024,TEST,0,0
5025,TEST,0,0
5026,TEST,0,0
5027,TEST,0,0
5028,TEST,0,0
5029,TEST,0,0
5030,TEST,0,0
5031,TEST,0,0
5032,TEST,0,0
5033,TEST,0,0
5034,TEST,0,0
5035,TEST,0,0
5036,TEST,0,0
5037,TEST,0,0
5038,TEST,0,0
5039,TEST,0,0
5040,TEST,0,0
5041,TEST,0,0
5042,TEST,0,0
5043,TEST,0,0
5044,TEST,0,0
5045,TEST,0,0
5046,TEST,0,0
5047,TEST,0,0
5048,TEST,0,0
5049,TEST,0,0
5050,TEST,0,0
5051,TEST,0,0
5052,TEST,0,0
5053,TEST,0,0
5054,TEST,0,0
5055,TEST,0,0
5056,TEST,0,0
5057,TEST,0,0
5058,TEST,0,0
5059,TEST,0,0
5060,TEST,0,0
5061,TEST,0,0
5062,TEST,0,0
5063,TEST,0,0
5064,TEST,0,0
5065,TEST,0,0
5066,TEST,0,0
5067,TEST,0,0
5068,TEST,0,0
5069,TEST,0,0
5070,TEST,0,0
5071,TEST,0,0
5072,TEST,0,0
5073,TEST,0,0
5074,TEST,0,0
5075,TEST,0,0
5076,TEST,0,0
5077,TEST,0,0
5078,TEST,0,0
5079,TEST,0,0
5080,TEST,0,0
5081,TEST,0,0
5082,TEST,0,0
5083,TEST,0,0
5084,TEST,0,0
5085,TEST,0,0
5086,TEST,0,0
5087,TEST,0,0
5088,TEST,0,0
5089,TEST,0,0
5090,TEST,0,0
5091,TEST,0,0
5092,TEST,0,0
5093,TEST,0,0
5094,TEST,0,0
5095,TEST,0,0
5096,TEST,0,0
5097,TEST,0,0
5098,TEST,0,0
5099,TEST,0,0
5100,TEST,0,0
5101,TEST,0,0
5102,TEST,0,0
5103,TEST,0,0
5104,TEST,0,0
5105,TEST,0,0
5106,TEST,0,0
5107,TEST,0,0
5108,TEST,0,0
5109,TEST,0,0
5110,TEST,0,0
5111,TEST,0,0
5112,TEST,0,0
5113,TEST,0,0
5114,TEST,0,0
5115,TEST,0,0
5116,TEST,0,0
5117,TEST,0,0
5118,TEST,0,0
5119,TEST,0,0
5120,TEST,0,0
5121,TEST,0,0
5122,TEST,0,0
5123,TEST,0,0
5124,TEST,0,0
5125,TEST,0,0
5126,TEST,0,0
5127,TEST,0,0
5128,TEST,0,0
5129,TEST,0,0
5130,TEST,0,0
5131,TEST,0,0
5132,TEST,0,0
5133,TEST,0,0
5134,TEST,0,0
5135,TEST,0,0
5136,TEST,0,0
5137,TEST,0,0
5138,TEST,0,0
5139,TEST,0,0
5140,TEST,0,0
5141,TEST,0,0
5142,TEST,0,0
5143,TEST,0,0
5144,TEST,0,0
5145,TEST,0,0
5146,TEST,0,0
5147,TEST,0,0
5148,TEST,0,0
5149,TEST,0,0
5150,TEST,0,0
5151,TEST,0,0
5152,TEST,0,0
5153,TEST,0,0
5154,TEST,0,0
5155,TEST,0,0
5156,TEST,0,0
5157,TEST,0,0
5158,TEST,0,0
5159,TEST,0,0
5160,TEST,0,0
5161,TEST,0,0
5162,TEST,0,0
5163,TEST,0,0
5164,TEST,0,0
5165,TEST,0,0
5166,TEST,0,0
5167,TEST,0,0
5168,TEST,0,0
5169,TEST,0,0
5170,TEST,0,0
5171,TEST,0,0
5172,TEST,0,0
5173,TEST,0,0
5174,TEST,0,0
5175,TEST,0,0
5176,TEST,0,0
5177,TEST,0,0
5178,TEST,0,0
5179,TEST,0,0
5180,TEST,0,0
5181,TEST,0,0
5182,TEST,0,0
5183,TEST,0,0
5184,TEST,0,0
5185,TEST,0,0
5186,TEST,0,0
5187,TEST,0,0
5188,TEST,0,0
5189,TEST,0,0
5190,TEST,0,0
5191,TEST,0,0
5192,TEST,0,0
5193,TEST,0,0
5194,TEST,0,0
5195,TEST,0,0
5196,TEST,0,0
5197,TEST,0,0
5198,TEST,0,0
5199,TEST,0,0
5200,TEST,0,0
5201,TEST,0,0
5202,TEST,0,0
5203,TEST,0,0
5204,TEST,0,0
5205,TEST,0,0
5206,TEST,0,0
5207,TEST,0,0
5208,TEST,0,0
5209,TEST,0,0
5210,TEST,0,0
5211,TEST,0,0
5212,TEST,0,0
5213,TEST,0,0
5214,TEST,0,0
5215,TEST,0,0
5216,TEST,0,0
5217,TEST,0,0
5218,TEST,0,0
5219,TEST,0,0
5220,TEST,0,0
5221,TEST,0,0
5222,TEST,0,0
5223,TEST,0,0
5224,TEST,0,0
5225,TEST,0,0
5226,TEST,0,0
5227,TEST,0,0
5228,TEST,0,0
5229,TEST,0,0
5230,TEST,0,0
5231,TEST,0,0
5232,TEST,0,0
5233,TEST,0,0
5234,TEST,0,0
5235,TEST,0,0
5236,TEST,0,0
5237,TEST,0,0
5238,TEST,0,0
5239,TEST,0,0
5240,TEST,0,0
5241,TEST,0,0
5242,TEST,0,0
5243,TEST,0,0
5244,TEST,0,0
5245,TEST,0,0
5246,TEST,0,0
5247,TEST,0,0
5248,TEST,0,0
5249,TEST,0,0
5250,TEST,0,0
5251,TEST,0,0
5252,TEST,0,0
5253,TEST,0,0
5254,TEST,0,0
5255,TEST,0,0
5256,TEST,0,0
5257,TEST,0,0
5258,TEST,0,0
5259,TEST,0,0
5260,TEST,0,0
5261,TEST,0,0
5262,TEST,0,0
5263,TEST,0,0
5264,TEST,0,0
5265,TEST,0,0
5266,TEST,0,0
5267,TEST,0,0
5268,TEST,0,0
5269,TEST,0,0
5270,TEST,0,0
5271,TEST,0,0
5272,TEST,0,0
5273,TEST,0,0
5274,TEST,0,0
5275,TEST,0,0
5276,TEST,0,0
5277,TEST,0,0
5278,TEST,0,0
5279,TEST,0,0
5280,TEST,0,0
5281,TEST,0,0
5282,TEST,0,0
5283,TEST,0,0
5284,TEST,0,0
5285,TEST,0,0
5286,TEST,0,0
5287,TEST,0,0
5288,TEST,0,0
5289,TEST,0,0
5290,TEST,0,0
5291,TEST,0,0
5292,TEST,0,0
5293,TEST,0,0
5294,TEST,0,0
5295,TEST,0,0
5296,TEST,0,0
5297,TEST,0,0
5298,TEST,0,0
5299,TEST,0,0
5300,TEST,0,0
5301,TEST,0,0
5302,TEST,0,0
5303,TEST,0,0
5304,TEST,0,0
5305,TEST,0,0
5306,TEST,0,0
5307,TEST,0,0
5308,TEST,0,0
5309,TEST,0,0
5310,TEST,0,0
5311,TEST,0,0
5312,TEST,0,0
5313,TEST,0,0
5314,TEST,0,0
5315,TEST,0,0
5316,TEST,0,0
5317,TEST,0,0
5318,TEST,0,0
5319,TEST,0,0
5320,TEST,0,0
5321,TEST,0,0
5322,TEST,0,0
5323,TEST,0,0
5324,TEST,0,0
5325,TEST,0,0
5326,TEST,0,0
5327,TEST,0,0
5328,TEST,0,0
5329,TEST,0,0
5330,TEST,0,0
5331,TEST,0,0
5332,TEST,0,0
5333,TEST,0,0
5334,TEST,0,0
5335,TEST,0,0
5336,TEST,0,0
5337,TEST,0,0
5338,TEST,0,0
5339,TEST,0,0
5340,TEST,0,0
5341,TEST,0,0
5342,TEST,0,0
5343,TEST,0,0
5344,TEST,0,0
5345,TEST,0,0
5346,TEST,0,0
5347,TEST,0,0
5348,TEST,0,0
5349,TEST,0,0
5350,TEST,0,0
5351,TEST,0,0
5352,TEST,0,0
5353,TEST,0,0
5354,TEST,0,0
5355,TEST,0,0
5356,TEST,0,0
5357,TEST,0,0
5358,TEST,0,0
5359,TEST,0,0
5360,TEST,0,0
5361,TEST,0,0
5362,TEST,0,0
5363,TEST,0,0
5364,TEST,0,0
5365,TEST,0,0
5366,TEST,0,0
5367,TEST,0,0
5368,TEST,0,0
5369,TEST,0,0
5370,TEST,0,0
5371,TEST,0,0
5372,TEST,0,0
5373,TEST,0,0
5374,TEST,0,0
5375,TEST,0,0
5376,TEST,0,0
5377,TEST,0,0
5378,TEST,0,0
5379,TEST,0,0
5380,TEST,0,0
5381,TEST,0,0
5382,TEST,0,0
5383,TEST,0,0
5384,TEST,0,0
5385,TEST,0,0
5386,TEST,0,0
5387,TEST,0,0
5388,TEST,0,0
5389,TEST,0,0
5390,TEST,0,0
5391,TEST,0,0
5392,TEST,0,0
5393,TEST,0,0
5394,TEST,0,0
5395,TEST,0,0
5396,TEST,0,0
5397,TEST,0,0
5398,TEST,0,0
5399,TEST,0,0
5400,TEST,0,0
5401,TEST,0,0
5402,TEST,0,0
5403,TEST,0,0
5404,TEST,0,0
5405,TEST,0,0
5406,TEST,0,0
5407,TEST,0,0
5408,TEST,0,0
5409,TEST,0,0
5410,TEST,0,0
5411,TEST,0,0
5412,TEST,0,0
5413,TEST,0,0
5414,TEST,0,0
5415,TEST,0,0
5416,TEST,0,0
5417,TEST,0,0
5418,TEST,0,0
5419,TEST,0,0
5420,TEST,0,0
5421,TEST,0,0
5422,TEST,0,0
5423,TEST,0,0
5424,TEST,0,0
5425,TEST,0,0
5426,TEST,0,0
5427,TEST,0,0
5428,TEST,0,0
5429,TEST,0,0
5430,TEST,0,0
5431,TEST,0,0
5432,TEST,0,0
5433,TEST,0,0
5434,TEST,0,0
5435,TEST,0,0
5436,TEST,0,0
5437,TEST,0,0
5438,TEST,0,0
5439,TEST,0,0
5440,TEST,0,0
5441,TEST,0,0
5442,TEST,0,0
5443,TEST,0,0
5444,TEST,0,0
5445,TEST,0,0
5446,TEST,0,0
5447,TEST,0,0
5448,TEST,0,0
5449,TEST,0,0
5450,TEST,0,0
5451,TEST,0,0
5452,TEST,0,0
5453,TEST,0,0
5454,TEST,0,0
5455,TEST,0,0
5456,TEST,0,0
5457,TEST,0,0
5458,TEST,0,0
5459,TEST,0,0
5460,TEST,0,0
5461,TEST,0,0
5462,TEST,0,0
5463,TEST,0,0
5464,TEST,0,0
5465,TEST,0,0
5466,TEST,0,0
5467,TEST,0,0
5468,TEST,0,0
5469,TEST,0,0
5470,TEST,0,0
5471,TEST,0,0
5472,TEST,0,0
5473,TEST,0,0
5474,TEST,0,0
5475,TEST,0,0
5476,TEST,0,0
5477,TEST,0,0
5478,TEST,0,0
5479,TEST,0,0
5480,TEST,0,0
5481,TEST,0,0
5482,TEST,0,0
5483,TEST,0,0
5484,TEST,0,0
5485,TEST,0,0
5486,TEST,0,0
5487,TEST,0,0
5488,TEST,0,0
5489,TEST,0,0
5490,TEST,0,0
5491,TEST,0,0
5492,TEST,0,0
5493,TEST,0,0
5494,TEST,0,0
5495,TEST,0,0
5496,TEST,0,0
5497,TEST,0,0
5498,TEST,0,0
5499,TEST,0,0
5500,TEST,0,0
5501,TEST,0,0
5502,TEST,0,0
5503,TEST,0,0
5504,TEST,0,0
5505,TEST,0,0
5506,TEST,0,0
5507,TEST,0,0
5508,TEST,0,0
5509,TEST,0,0
5510,TEST,0,0
5511,TEST,0,0
5512,TEST,0,0
5513,TEST,0,0
5514,TEST,0,0
5515,TEST,0,0
5516,TEST,0,0
5517,TEST,0,0
5518,TEST,0,0
5519,TEST,0,0
5520,TEST,0,0
5521,TEST,0,0
5522,TEST,0,0
5523,TEST,0,0
5524,TEST,0,0
5525,TEST,0,0
5526,TEST,0,0
5527,TEST,0,0
5528,TEST,0,0
5529,TEST,0,0
5530,TEST,0,0
5531,TEST,0,0
5532,TEST,0,0
5533,TEST,0,0
5534,TEST,0,0
5535,TEST,0,0
5536,TEST,0,0
5537,TEST,0,0
5538,TEST,0,0
5539,TEST,0,0
5540,TEST,0,0
5541,TEST,0,0
5542,TEST,0,0
5543,TEST,0,0
5544,TEST,0,0
5545,TEST,0,0
5546,TEST,0,0
5547,TEST,0,0
5548,TEST,0,0
5549,TEST,0,0
5550,TEST,0,0
5551,TEST,0,0
5552,TEST,0,0
5553,TEST,0,0
5554,TEST,0,0
